name,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,tar,rec,rec_yd,rec_td,fum,g,team,core_pass_att,core_rush_att,core_tar,core_pass_yd,core_pass_td,core_int,core_rush_yd,core_rush_td,core_rec,core_rec_yd,core_rec_td,core_fum,proj_pass_att,proj_rush_att,proj_tar,proj_pass_yd,proj_pass_td,proj_int,proj_rush_yd,proj_rush_td,proj_rec,proj_rec_yd,proj_rec_td,proj_fum
Craig Reynolds,0.0,0.0,0.0,0.0,0.0,0.0,4.38,4.86,0.0,1.08,1.0,13.65,0.0,0.0,4,DET,0.0,4.28,1.13,0.0,0.0,0.0,21.34,0.0,1.09,14.55,0.0,0.0,0.0,3.87,1.02,0.0,0.0,0.0,18.94,0.0,0.98,13.78,0.0,0.0
Curtis Samuel,0.0,0.0,0.0,0.0,0.0,0.0,0.46,3.73,0.0,2.79,0.63,5.09,0.04,0.0,6,BUF,0.0,0.46,2.64,0.0,0.0,0.0,1.73,0.0,1.65,13.31,0.11,0.0,0.0,0.51,2.67,0.0,0.0,0.0,1.71,0.0,1.72,14.17,0.12,0.0
D'Andre Swift,0.0,0.0,0.0,0.0,0.0,0.0,13.89,3.46,0.0,3.33,0.76,6.09,0.0,0.0,10,CHI,0.0,14.09,3.23,0.0,0.0,0.0,51.43,0.0,2.45,19.57,0.0,0.0,0.0,12.24,3.11,0.0,0.0,0.0,38.96,0.0,2.58,18.57,0.0,0.0
D'Wayne Eskridge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.66,5.59,0.0,0.0,2,MIA,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.99,8.45,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.81,7.15,0.0,0.0
D.J. Moore,0.0,0.07,0.0,0.0,0.0,0.0,1.56,4.76,0.0,8.29,0.73,7.68,0.02,0.02,10,CHI,0.07,1.58,8.04,0.0,0.0,0.0,7.95,0.0,5.85,61.44,0.19,0.2,0.07,1.37,7.74,0.0,0.0,0.0,6.02,0.0,6.16,58.29,0.14,0.0
D.K. Metcalf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81,0.64,9.7,0.03,0.0,8,PIT,0.0,0.0,5.81,0.0,0.0,0.0,0.0,0.0,3.78,57.16,0.17,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.36,73.6,0.19,0.0
DJ Giddens,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,1,IND,0.0,11.88,0.0,0.0,0.0,0.0,42.66,0.0,0.0,0.0,0.0,0.0,0.0,12.94,0.0,0.0,0.0,0.0,47.06,0.0,0.0,0.0,0.0,0.0
Dak Prescott,0.63,33.09,5.53,0.0,0.0,0.27,1.18,4.62,0.0,0.0,0.0,0.0,0.0,0.0,2,DAL,34.19,1.18,0.0,197.19,0.0,0.0,5.38,0.0,0.0,0.0,0.0,0.0,32.98,1.15,0.0,180.25,0.0,0.0,5.68,0.0,0.0,0.0,0.0,0.0
Dallas Goedert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46,0.92,7.05,0.05,0.02,5,PHI,0.0,0.0,5.49,0.0,0.0,0.0,0.0,0.0,5.09,38.52,0.27,0.1,0.0,0.0,4.85,0.0,0.0,0.0,0.0,0.0,4.01,31.3,0.25,0.0
Dalton Kincaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,0.69,6.92,0.05,0.05,6,BUF,0.0,0.0,4.69,0.0,0.0,0.0,0.0,0.0,3.21,32.1,0.23,0.27,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,3.33,34.18,0.27,0.0
Dalton Schultz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59,0.58,5.68,0.05,0.0,9,HOU,0.0,0.0,5.19,0.0,0.0,0.0,0.0,0.0,3.0,28.96,0.27,0.0,0.0,0.0,4.68,0.0,0.0,0.0,0.0,0.0,2.62,26.03,0.32,0.0
Dameon Pierce,0.0,0.0,0.0,0.0,0.0,0.0,2.46,2.38,0.0,0.43,0.33,0.33,0.0,0.0,5,HOU,0.0,2.32,0.4,0.0,0.0,0.0,5.57,0.0,0.13,0.13,0.0,0.0,0.0,1.83,0.36,0.0,0.0,0.0,4.36,0.0,0.11,0.12,0.0,0.0
Daniel Bellinger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.78,7.81,0.0,0.0,4,NYG,0.0,0.0,2.77,0.0,0.0,0.0,0.0,0.0,2.18,21.83,0.0,0.0,0.0,0.0,2.82,0.0,0.0,0.0,0.0,0.0,2.18,22.1,0.0,0.0
Daniel Jones,0.73,30.0,8.39,0.03,0.01,1.23,7.0,4.02,0.25,0.0,0.0,0.0,0.0,0.01,3,IND,29.01,6.93,0.0,237.51,0.87,0.28,29.25,1.74,0.0,0.0,0.0,0.07,23.57,7.55,0.0,179.6,0.72,0.06,32.27,2.58,0.0,0.0,0.0,0.0
Dare Ogunbowale,0.0,0.0,0.0,0.0,0.0,0.0,1.2,9.67,0.0,1.27,0.63,5.04,0.0,0.1,7,HOU,0.0,1.13,1.18,0.0,0.0,0.0,11.05,0.0,0.74,5.84,0.0,0.24,0.0,0.89,1.06,0.0,0.0,0.0,8.64,0.0,0.65,5.25,0.0,0.0
Darius Slayton,0.0,0.0,0.0,0.0,0.0,0.0,0.18,6.56,0.0,2.74,0.36,5.98,0.07,0.0,8,NYG,0.0,0.17,2.64,0.0,0.0,0.0,1.07,0.0,0.96,15.95,0.18,0.0,0.0,0.14,2.7,0.0,0.0,0.0,0.81,0.0,0.96,16.16,0.11,0.0
Darnell Mooney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15,0.62,10.91,0.0,0.0,8,ATL,0.0,0.0,5.08,0.0,0.0,0.0,0.0,0.0,3.22,55.85,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,2.78,44.38,0.0,0.0
Darnell Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.68,6.32,0.0,0.0,6,PIT,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,1.19,11.02,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,1.37,14.2,0.0,0.0
Davante Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.27,0.61,8.05,0.06,0.0,9,LAR,0.0,0.0,10.03,0.0,0.0,0.0,0.0,0.0,6.13,84.01,0.62,0.0,0.0,0.0,12.15,0.0,0.0,0.0,0.0,0.0,7.39,93.84,0.66,0.0
David Martin-Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.57,3.43,0.0,0.0,2,TEN,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.61,3.59,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.68,3.89,0.0,0.0
David Montgomery,0.0,0.0,0.0,0.0,0.0,0.0,11.89,3.39,0.04,3.71,0.99,7.45,0.0,0.0,8,DET,0.0,11.61,3.89,0.0,0.0,0.0,40.42,0.43,3.71,27.28,0.0,0.0,0.0,10.51,3.49,0.0,0.0,0.0,35.86,0.52,3.34,25.84,0.0,0.0
David Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,4.48,0.56,7.06,0.06,0.0,8,CAR,0.0,0.19,4.46,0.0,0.0,0.0,0.0,0.0,2.52,32.97,0.31,0.0,0.0,0.13,4.36,0.0,0.0,0.0,0.0,0.0,2.49,31.69,0.24,0.0
David Njoku,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65,0.61,4.81,0.04,0.0,7,CLE,0.0,0.0,9.56,0.0,0.0,0.0,0.0,0.0,5.85,45.6,0.37,0.0,0.0,0.0,8.43,0.0,0.0,0.0,0.0,0.0,5.57,43.44,0.47,0.0
Davis Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.44,4.23,0.21,0.0,5,LAR,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.8,7.95,0.39,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.96,8.88,0.41,0.0
Davis Mills,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,HOU,0.93,0.0,0.0,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dawson Knox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.73,9.69,0.0,0.0,9,BUF,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,1.69,22.43,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,1.76,23.88,0.0,0.0
De'Von Achane,0.0,0.0,0.0,0.0,0.0,0.0,11.38,4.35,0.03,5.38,0.89,6.59,0.08,0.01,10,MIA,0.0,11.43,5.37,0.0,0.0,0.0,51.74,0.38,4.68,35.04,0.4,0.18,0.0,8.27,4.35,0.0,0.0,0.0,40.4,0.32,3.84,29.65,0.43,0.0
DeAndre Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1,CLE,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,4.91,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.95,4.68,0.0,0.0
DeAndre Hopkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16,0.68,7.14,0.08,0.0,10,BAL,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.0,3.72,38.53,0.41,0.0,0.0,0.0,5.78,0.0,0.0,0.0,0.0,0.0,3.9,41.27,0.52,0.0
DeVonta Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.0,0.0,6.67,0.82,9.23,0.1,0.0,8,PHI,0.0,0.14,6.71,0.0,0.0,0.0,0.13,0.0,5.54,61.61,0.66,0.0,0.0,0.15,5.92,0.0,0.0,0.0,0.15,0.0,4.37,50.06,0.61,0.0
Deebo Samuel,0.0,0.0,0.0,0.0,0.0,0.0,2.41,5.06,0.08,5.96,0.66,6.84,0.05,0.03,9,WAS,0.0,2.25,6.05,0.0,0.0,0.0,11.38,0.17,4.06,43.11,0.3,0.19,0.0,1.83,5.07,0.0,0.0,0.0,8.76,0.09,3.17,28.85,0.24,0.01
Demario Douglas,0.0,0.0,0.0,0.0,0.0,0.0,0.45,4.18,0.0,5.33,0.67,5.34,0.1,0.02,9,NWE,0.0,0.45,5.47,0.0,0.0,0.0,1.86,0.0,3.59,28.78,0.52,0.13,0.0,0.47,6.35,0.0,0.0,0.0,1.96,0.0,4.01,32.51,0.53,0.0
Derius Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.56,0.0,1.68,0.81,7.87,0.22,0.05,8,LAC,0.0,0.97,1.64,0.0,0.0,0.0,0.56,0.0,1.32,12.81,0.34,0.13,0.0,1.1,1.72,0.0,0.0,0.0,0.68,0.0,1.5,14.22,0.37,0.0
Derrick Henry,0.0,0.0,0.0,0.0,0.0,0.0,20.37,6.2,0.04,1.27,1.0,11.06,0.0,0.01,9,BAL,0.0,21.52,1.33,0.0,0.0,0.0,135.13,0.83,1.35,14.69,0.0,0.18,0.0,23.8,1.42,0.0,0.0,0.0,141.71,0.53,1.41,15.74,0.0,0.0
Devaughn Vele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.63,8.13,0.07,0.0,9,NOR,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0,1.94,25.05,0.2,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,2.05,27.54,0.23,0.0
Devin Culp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.75,13.0,0.0,0.0,1,TAM,0.0,0.0,3.96,0.0,0.0,0.0,0.0,0.0,2.95,52.75,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,3.05,51.27,0.0,0.0
Devin Duvernay,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-7.0,0.0,2.34,0.74,5.81,0.0,0.08,6,CHI,0.0,0.16,2.27,0.0,0.0,0.0,-1.2,0.0,1.67,13.12,0.0,0.2,0.0,0.14,2.18,0.0,0.0,0.0,-0.91,0.0,1.76,12.45,0.0,0.0
Devin Neal,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1,NOR,0.0,1.87,0.0,0.0,0.0,0.0,8.18,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,8.95,0.0,0.0,0.0,0.0,0.0
Devin Singletary,0.0,0.0,0.0,0.0,0.0,0.0,4.63,3.48,0.05,0.87,0.89,5.13,0.0,0.0,9,NYG,0.0,4.29,0.84,0.0,0.0,0.0,14.56,0.19,0.75,4.35,0.0,0.0,0.0,3.6,0.86,0.0,0.0,0.0,11.07,0.14,0.76,4.4,0.0,0.0
Devontez Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.28,5.88,0.28,0.0,2,BAL,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.46,9.59,0.43,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.49,10.28,0.55,0.0
Dont'e Thornton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5,11.25,0.0,0.0,1,LVR,0.0,0.0,3.83,0.0,0.0,0.0,0.0,0.0,1.93,42.86,0.0,0.0,0.0,0.0,4.15,0.0,0.0,0.0,0.0,0.0,2.06,47.97,0.0,0.0
Dontayvion Wicks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.7,7.02,0.04,0.0,9,GNB,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,2.45,24.01,0.16,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,2.35,26.39,0.16,0.0
Drake London,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-3.0,0.0,10.61,0.57,6.66,0.01,0.0,9,ATL,0.0,0.1,10.48,0.0,0.0,0.0,-0.3,0.0,6.09,70.23,0.1,0.0,0.0,0.08,9.06,0.0,0.0,0.0,-0.25,0.0,5.27,55.82,0.05,0.0
Drake Maye,0.66,32.92,6.77,0.04,0.03,3.2,4.9,5.66,0.03,0.2,1.0,2.0,0.0,0.2,9,NWE,33.76,4.92,0.21,225.35,1.28,0.89,27.41,0.16,0.2,0.4,0.0,1.16,39.22,5.15,0.24,254.58,1.31,0.64,28.87,0.25,0.22,0.46,0.0,0.03
Drew Lock,0.58,30.53,6.88,0.05,0.03,2.06,3.22,6.28,0.14,0.0,0.0,0.0,0.0,0.13,5,SEA,31.5,3.24,0.0,218.83,1.9,1.2,20.76,0.46,0.0,0.0,0.0,0.47,32.14,3.05,0.0,224.13,1.7,1.48,20.8,0.39,0.0,0.0,0.0,0.0
Drew Sample,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-4.0,0.0,1.35,0.8,5.12,0.02,0.0,8,CIN,0.0,0.06,1.37,0.0,0.0,0.0,-0.24,0.0,1.08,6.88,0.02,0.0,0.0,0.05,1.71,0.0,0.0,0.0,-0.21,0.0,1.37,8.11,0.03,0.0
Durham Smythe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.68,4.39,0.0,0.0,8,CHI,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.8,5.17,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.84,4.9,0.0,0.0
Dyami Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.72,4.69,0.0,3.85,0.77,9.42,0.0,0.04,8,JAX,0.0,0.68,3.86,0.0,0.0,0.0,3.23,0.0,3.01,37.27,0.0,0.16,0.0,0.51,3.7,0.0,0.0,0.0,2.1,0.0,2.89,38.43,0.0,0.0
Dylan Sampson,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.42,0.0,8.0,1.0,8.0,0.0,0.0,1,CLE,0.0,12.96,7.92,0.0,0.0,0.0,31.35,0.0,7.94,62.87,0.0,0.0,0.0,10.78,6.99,0.0,0.0,0.0,26.83,0.0,7.56,59.9,0.0,0.0
Elic Ayomanor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.29,1.86,0.0,0.0,1,TEN,0.0,0.0,7.46,0.0,0.0,0.0,0.0,0.0,2.17,13.62,0.0,0.0,0.0,0.0,8.22,0.0,0.0,0.0,0.0,0.0,2.41,14.75,0.0,0.0
Elijah Arroyo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1,SEA,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,1.01,7.29,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,1.0,7.47,0.0,0.0
Elijah Higgins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.64,5.43,0.0,0.0,8,ARI,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,1.12,9.46,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3,10.98,0.0,0.0
Elijah Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.28,5.67,0.0,5.36,0.49,4.47,0.01,0.0,9,BUF,0.0,0.28,5.08,0.0,0.0,0.0,1.6,0.0,2.47,22.45,0.05,0.0,0.0,0.31,5.13,0.0,0.0,0.0,1.58,0.0,2.56,23.91,0.06,0.0
Emanuel Wilson,0.0,0.0,0.0,0.0,0.0,0.0,4.43,4.96,0.08,0.17,1.0,3.67,0.0,0.0,9,GNB,0.0,4.3,0.15,0.0,0.0,0.0,22.13,0.33,0.15,0.55,0.0,0.0,0.0,5.31,0.14,0.0,0.0,0.0,29.69,0.48,0.15,0.61,0.0,0.0
Emari Demercado,0.0,0.0,0.0,0.0,0.0,0.0,1.61,7.55,0.03,2.0,0.86,3.5,0.0,0.0,5,ARI,0.0,1.43,1.84,0.0,0.0,0.0,10.65,0.05,1.61,6.52,0.0,0.0,0.0,1.41,2.14,0.0,0.0,0.0,10.12,0.03,1.87,7.57,0.0,0.0
Emeka Egbuka,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,6.0,0.67,11.17,0.33,0.0,1,TAM,0.0,0.91,5.94,0.0,0.0,0.0,7.5,0.0,3.96,67.99,1.77,0.0,0.0,1.24,6.3,0.0,0.0,0.0,13.41,0.0,4.09,66.08,2.17,0.0
Eric Gray,0.0,0.0,0.0,0.0,0.0,0.0,0.33,-1.0,0.0,1.33,1.0,2.75,0.0,0.0,2,NYG,0.0,0.31,1.28,0.0,0.0,0.0,-0.3,0.0,1.29,3.56,0.0,0.0,0.0,0.26,1.31,0.0,0.0,0.0,-0.23,0.0,1.3,3.61,0.0,0.0
Eric Saubert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.81,2.9,0.38,0.0,4,SEA,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.82,3.02,0.47,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.81,3.09,0.42,0.0
Erick All,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0,1,CIN,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,2.01,23.9,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,2.53,28.14,0.0,0.0
Evan Engram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22,0.72,4.89,0.0,0.0,6,DEN,0.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0,4.48,30.56,0.0,0.0,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,3.91,29.48,0.0,0.0
Feleipe Franks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,ATL,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Foster Moreau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59,0.7,9.5,0.12,0.0,8,NOR,0.0,0.0,3.52,0.0,0.0,0.0,0.0,0.0,2.51,34.11,0.41,0.0,0.0,0.0,3.61,0.0,0.0,0.0,0.0,0.0,2.65,37.52,0.46,0.0
Gardner Minshew II,0.64,39.25,6.02,0.03,0.02,2.75,1.88,2.73,0.0,0.0,0.0,0.0,0.0,0.33,3,KAN,39.91,2.0,0.0,237.19,1.09,0.72,5.5,0.0,0.0,0.0,0.0,0.59,36.91,2.42,0.0,207.93,1.06,1.17,6.72,0.0,0.0,0.0,0.0,0.01
Garrett Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16,0.72,8.37,0.07,0.02,9,NYJ,0.0,0.0,8.09,0.0,0.0,0.0,0.0,0.0,5.72,66.35,0.57,0.17,0.0,0.0,9.72,0.0,0.0,0.0,0.0,0.0,6.27,72.65,0.46,0.0
Geno Smith,0.73,30.43,8.11,0.03,0.03,2.98,2.04,4.55,0.03,0.0,0.0,0.0,0.0,0.3,9,LVR,29.11,2.21,0.0,235.05,0.88,1.05,10.32,0.08,0.0,0.0,0.0,0.76,31.56,2.47,0.0,263.09,0.99,2.35,10.59,0.07,0.0,0.0,0.0,0.02
George Holani,0.0,0.0,0.0,0.0,0.0,0.0,1.62,3.33,0.0,0.46,1.0,-1.0,0.0,0.0,2,SEA,0.0,1.63,0.47,0.0,0.0,0.0,5.54,0.0,0.47,-0.48,0.0,0.0,0.0,1.53,0.48,0.0,0.0,0.0,5.55,0.0,0.46,-0.49,0.0,0.0
George Kittle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.88,12.59,0.05,0.0,8,SFO,0.0,0.0,5.68,0.0,0.0,0.0,0.0,0.0,4.93,70.95,0.3,0.0,0.0,0.0,4.89,0.0,0.0,0.0,0.0,0.0,4.65,68.14,0.35,0.0
George Pickens,0.0,0.0,0.0,0.0,0.0,0.0,0.06,4.0,0.0,6.39,0.58,8.35,0.03,0.0,6,DAL,0.0,0.06,6.6,0.0,0.0,0.0,0.24,0.0,3.9,57.5,0.19,0.0,0.0,0.06,6.37,0.0,0.0,0.0,0.25,0.0,3.75,52.56,0.2,0.0
Grant Calcaterra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.72,10.85,0.11,0.0,6,PHI,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,1.36,20.2,0.2,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,1.07,16.41,0.19,0.0
Greg Dortch,0.0,0.0,0.0,0.0,0.0,0.0,0.38,6.8,0.0,1.88,0.9,7.83,0.0,0.06,9,ARI,0.0,0.34,1.73,0.0,0.0,0.0,2.26,0.0,1.59,13.71,0.0,0.15,0.0,0.33,2.01,0.0,0.0,0.0,2.15,0.0,1.84,15.91,0.0,0.0
Gunnar Helm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,8.0,0.0,0.0,1,TEN,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,1.07,16.74,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,1.19,18.13,0.0,0.0
Harold Fannin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,9.0,0.78,7.0,0.0,0.0,1,CLE,0.0,1.08,8.91,0.0,0.0,0.0,3.24,0.0,6.97,61.89,0.0,0.0,0.0,0.9,7.86,0.0,0.0,0.0,2.77,0.0,6.64,58.96,0.0,0.0
Hassan Haskins,0.0,0.0,0.0,0.0,0.0,0.0,2.94,3.22,0.02,0.81,1.0,16.08,0.32,0.04,6,LAC,0.0,3.13,0.79,0.0,0.0,0.0,10.41,0.06,0.79,12.62,0.24,0.15,0.0,3.55,0.83,0.0,0.0,0.0,12.68,0.12,0.89,14.01,0.26,0.0
Hunter Henry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,0.59,6.36,0.03,0.0,9,NWE,0.0,0.0,6.49,0.0,0.0,0.0,0.0,0.0,3.76,40.71,0.19,0.0,0.0,0.0,7.54,0.0,0.0,0.0,0.0,0.0,4.19,45.99,0.19,0.0
Hunter Long,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.69,5.08,0.28,0.0,5,JAX,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.87,6.47,0.34,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.83,6.68,0.32,0.0
Hunter Luepke,0.0,0.0,0.0,0.0,0.0,0.0,0.46,1.56,0.0,1.11,0.54,2.13,0.0,0.0,7,DAL,0.0,0.46,1.15,0.0,0.0,0.0,0.71,0.0,0.63,2.55,0.0,0.0,0.0,0.45,1.11,0.0,0.0,0.0,0.75,0.0,0.61,2.33,0.0,0.0
Hunter Renfrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.33,1.83,0.0,0.0,1,CAR,0.0,0.0,5.97,0.0,0.0,0.0,0.0,0.0,1.99,11.44,0.0,0.0,0.0,0.0,5.83,0.0,0.0,0.0,0.0,0.0,1.97,11.0,0.0,0.0
Ian Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1,LVR,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.96,2.86,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,1.03,3.2,0.0,0.0
Isaac Guerendo,0.0,0.0,0.0,0.0,0.0,0.0,10.52,4.16,0.06,2.79,1.0,12.3,0.0,0.0,5,SFO,0.0,10.87,2.6,0.0,0.0,0.0,47.86,0.8,2.56,31.7,0.0,0.0,0.0,10.29,2.24,0.0,0.0,0.0,41.85,0.99,2.42,30.45,0.0,0.0
Isaac TeSlaa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,1,DET,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,1.01,12.83,1.02,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.91,12.15,1.08,0.0
Isaiah Bond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1,CLE,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,4.91,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.95,4.68,0.0,0.0
Isaiah Davis,0.0,0.0,0.0,0.0,0.0,0.0,3.64,5.96,0.04,1.47,0.74,5.91,0.07,0.0,7,NYJ,0.0,3.64,1.46,0.0,0.0,0.0,22.26,0.16,1.06,8.44,0.1,0.0,0.0,4.29,1.75,0.0,0.0,0.0,28.1,0.2,1.16,9.24,0.08,0.0
